time,speed,GPS_long,GPS_lat,GPS_heading,long_accel,lat_accel,vector_accel,vert_accel
16,0,-83.2315904,42.3195197,254.712616,-0.190299481,-0.482630208,0.518807536,0.901953125
16.1,0,-83.2315904,42.3195197,253.5467682,-0.191158858,-0.483567709,0.519994938,0.905078125
16.2,0,-83.2315904,42.3195197,253.5467682,-0.192109373,-0.481588545,0.51850248,0.907421875
16.3,0,-83.2315904,42.3195197,254.6647491,-0.193190102,-0.479531252,0.516995716,0.90546875
16.4,0,-83.2315904,42.3195197,254.6647491,-0.194127606,-0.477031249,0.515034342,0.907421875
16.5,0,-83.2315904,42.3195197,254.860672,-0.194557288,-0.475481763,0.513756931,0.909375
16.6,0,-83.2315904,42.3195197,254.860672,-0.194752602,-0.475507805,0.513854146,0.90703125
16.7,0,-83.2315904,42.3195197,257.6299744,-0.194778645,-0.476692706,0.514958614,0.909375
16.8,0,-83.2315904,42.3195197,257.6299744,-0.194635417,-0.476406252,0.514642662,0.908203125
16.9,0,-83.2315904,42.3195197,259.8385315,-0.194622391,-0.476523438,0.51475026,0.90859375
17,0,-83.2315904,42.3195197,259.8385315,-0.19296875,-0.477760422,0.515278727,0.909375
17.1,0,-83.2315904,42.3195197,262.9892883,-0.193736979,-0.475807291,0.513768119,0.909375
17.2,0,-83.2315904,42.3195197,262.9892883,-0.193580732,-0.476197922,0.514075923,0.907421875
17.3,0,-83.2315904,42.3195197,263.5463867,-0.191197915,-0.47578125,0.51283052,0.908984375
17.4,0,-83.2315904,42.3195197,263.5463867,-0.185195312,-0.47740885,0.512153345,0.910546875
17.5,0,-83.2315904,42.3195197,259.3301697,-0.18313802,-0.475898439,0.509990317,0.90546875
17.6,0,-83.2315904,42.3195197,259.3301697,-0.183125,-0.4743099,0.50849548,0.914453125
17.7,0,-83.2315904,42.3195197,257.1200562,-0.185325521,-0.477578124,0.512318015,0.91171875
17.8,0,-83.2315904,42.3195197,257.1200562,-0.183697918,-0.479895836,0.513879788,0.909375
17.9,0,-83.2315904,42.3195197,252.2891846,-0.182864583,-0.477499998,0.511344647,0.9046875
18,0,-83.2315904,42.3195197,252.2891846,-0.182343754,-0.471080729,0.505161291,0.919921875
18.1,0,-83.2315904,42.3195197,247.4326782,-0.182382816,-0.468580732,0.502839655,0.91640625
18.2,0,-83.2315904,42.3195197,247.4326782,-0.183828123,-0.469531253,0.504252487,0.91171875
18.3,0,-83.2315904,42.3195197,250.9056702,-0.186666667,-0.464609379,0.50078218,0.91328125
18.4,0,-83.2315904,42.3195197,250.9056702,-0.188151042,-0.462187511,0.499111202,0.92578125
18.5,0,-83.2315904,42.3195197,251.7495728,-0.191562499,-0.461419269,0.499726105,0.911328125
18.6,0,-83.2315904,42.3195197,251.7495728,-0.194114582,-0.457317707,0.497044861,0.90703125
18.7,0,-83.23159045,42.3195198,254.71521,-0.193997397,-0.456145835,0.496036819,0.925
18.8,0.000205453,-83.23159051,42.31951993,254.71521,-0.194492187,-0.474531251,0.513269532,0.9078125
18.9,0.028460943,-83.23159058,42.31952005,258.1256104,-0.196614583,-0.488828123,0.527197689,0.891796875
19,0.048062197,-83.23159064,42.31952018,258.1256104,-0.202226563,-0.496588543,0.536424249,0.921484375
19.1,0.056095181,-83.2315907,42.31952031,254.5183105,-0.203606772,-0.488750002,0.529642218,0.896484375
19.2,0.078146287,-83.23159077,42.31952043,254.5183105,-0.208046876,-0.490768236,0.533593017,0.892578125
19.3,0.092487918,-83.23159083,42.31952056,255.0124969,-0.201067707,-0.502955729,0.542519081,0.874609375
19.4,0.094720002,-83.23159089,42.31952069,255.0124969,-0.20220052,-0.505572915,0.545384425,0.921484375
19.5,0.159763452,-83.23159111,42.31952075,256.1216431,-0.196158855,-0.511184895,0.547842133,0.88203125
19.6,0.169220848,-83.23159134,42.31952081,256.1216431,-0.204557292,-0.502682287,0.54279362,0.89453125
19.7,0.186720848,-83.23159157,42.31952087,261.2030029,-0.205078125,-0.497838542,0.538473648,0.897265625
19.8,0.191076237,-83.2315918,42.31952093,261.2030029,-0.207109375,-0.495130211,0.536723953,0.89921875
19.9,0.204062264,-83.23159203,42.31952099,259.9393616,-0.205755208,-0.494830728,0.535930455,0.892578125
20,0.222968127,-83.23159226,42.31952105,259.9393616,-0.207565108,-0.492486978,0.534487504,0.89765625
20.1,0.227182887,-83.23159249,42.31952111,254.4248505,-0.209479168,-0.492252603,0.535008198,0.90078125
20.2,0.223046061,-83.23159272,42.31952117,254.4248505,-0.213502604,-0.489114583,0.533708751,0.890625
20.3,0.217672053,-83.23159295,42.31952123,257.5867004,-0.21342448,-0.486119795,0.530949676,0.902734375
20.4,0.203403971,-83.23159318,42.31952129,257.5867004,-0.213216144,-0.476848957,0.522476101,0.908984375
20.5,0.198410751,-83.23159331,42.31952144,260.776947,-0.212317707,-0.475169271,0.520664173,0.908984375
20.6,0.177559365,-83.23159343,42.31952159,260.776947,-0.210716148,-0.477044272,0.521777689,0.905859375
20.7,0.172886553,-83.23159355,42.31952173,260.776947,-0.209505209,-0.478307292,0.52235707,0.905078125
20.8,0.164523469,-83.23159367,42.31952189,260.776947,-0.206367186,-0.475468749,0.518404788,0.910546875
20.9,0.163779946,-83.23159379,42.31952203,257.7564392,-0.20923177,-0.475416666,0.519464797,0.90546875
21,0.166107033,-83.23159391,42.31952219,257.7564392,-0.210989586,-0.480364585,0.524699426,0.903515625
21.1,0.144106501,-83.23159403,42.31952234,253.5529938,-0.214192709,-0.484322914,0.529618019,0.90234375
21.2,0.1301341,-83.23159415,42.31952249,253.5529938,-0.210442708,-0.485911456,0.529578722,0.903125
21.3,0.10642194,-83.23159427,42.31952264,251.2517395,-0.208658853,-0.486953115,0.529816204,0.900390625
21.4,0.097982261,-83.23159439,42.31952279,251.2517395,-0.207955731,-0.487356776,0.529898995,0.89921875
21.5,0.082515927,-83.23159437,42.31952286,247.6815643,-0.20951823,-0.487187502,0.530352032,0.902734375
21.6,0.056585398,-83.23159434,42.31952293,247.6815643,-0.210572916,-0.48820312,0.531696743,0.901953125
21.7,0.038799583,-83.23159431,42.319523,251.6348572,-0.210221355,-0.488802075,0.53209852,0.896875
21.8,0.011992622,-83.23159428,42.31952307,251.6348572,-0.210820311,-0.489804688,0.533251911,0.900390625
21.9,0,-83.23159425,42.31952314,257.1056213,-0.209999999,-0.489335939,0.532499021,0.896875
22,0,-83.23159422,42.31952321,257.1056213,-0.208710937,-0.49154948,0.534032303,0.898828125
22.1,0,-83.23159419,42.31952328,262.601532,-0.208541667,-0.4921875,0.534558731,0.896875
22.2,0,-83.23159416,42.31952335,262.601532,-0.206354168,-0.489609382,0.531346685,0.89921875
22.3,0,-83.23159413,42.31952342,262.9041748,-0.204622397,-0.48863281,0.529789031,0.903125
22.4,0,-83.2315941,42.31952349,262.9041748,-0.200781247,-0.486289063,0.526152039,0.8984375
22.5,0,-83.23159405,42.31952358,262.9041748,-0.199609376,-0.484973961,0.524491376,0.903515625
